index,SongID,Artist,Title,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity,url,Week Position,Instance,Previous Week Position,Peak Position,Weeks on Chart,GDP,rank_gain/loss,recession,SongID,Artist,Title,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity,url,Week Position,Instance,Previous Week Position,Peak Position,Weeks on Chart,GDP,rank_gain/loss,recession
86,BizounceOlivia,Olivia,Bizounce,"'dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop'",1eFwJoCJj6FoeUhx07CDys,https://p.scdn.co/mp3-preview/fab72ac648eb64fc987ce72587a2af1bb33f3a2f?cid=b8d3901151d34489a160e3cf0ab1fa94,264466.0,1.0,Olivia,0.785,0.539,7.0,-8.23,1.0,0.0505,0.0134,8.61e-06,0.0528,0.721,137.999,4.0,33.0,http://www.billboard.com/charts/hot-100/2001-05-12,24.0,1.0,15.0,15.0,9.0,13301.394,-9.0,0,"1, 2 StepCiara Featuring Missy Elliott",Ciara Featuring Missy Elliott,"1, 2 Step","'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary'",7uKcScNXuO3MWw6LowBjW1,https://p.scdn.co/mp3-preview/ebc79c6e835bd18a744307d51c942a749e3ad2ca?cid=b8d3901151d34489a160e3cf0ab1fa94,203786.0,0.0,Goodies,0.944,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.842,113.046,4.0,75.0,http://www.billboard.com/charts/hot-100/2005-05-28,32.0,1.0,34.0,2.0,31.0,14839.707,2.0,0
87,BizounceOlivia,Olivia,Bizounce,"'dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop'",1eFwJoCJj6FoeUhx07CDys,https://p.scdn.co/mp3-preview/fab72ac648eb64fc987ce72587a2af1bb33f3a2f?cid=b8d3901151d34489a160e3cf0ab1fa94,264466.0,1.0,Olivia,0.785,0.539,7.0,-8.23,1.0,0.0505,0.0134,8.61e-06,0.0528,0.721,137.999,4.0,33.0,http://www.billboard.com/charts/hot-100/2001-04-21,15.0,1.0,15.0,15.0,6.0,13301.394,0.0,0,"1, 2 StepCiara Featuring Missy Elliott",Ciara Featuring Missy Elliott,"1, 2 Step","'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary'",7uKcScNXuO3MWw6LowBjW1,https://p.scdn.co/mp3-preview/ebc79c6e835bd18a744307d51c942a749e3ad2ca?cid=b8d3901151d34489a160e3cf0ab1fa94,203786.0,0.0,Goodies,0.944,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.842,113.046,4.0,75.0,http://www.billboard.com/charts/hot-100/2005-06-04,34.0,1.0,32.0,2.0,32.0,14839.707,-2.0,0
88,BizounceOlivia,Olivia,Bizounce,"'dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop'",1eFwJoCJj6FoeUhx07CDys,https://p.scdn.co/mp3-preview/fab72ac648eb64fc987ce72587a2af1bb33f3a2f?cid=b8d3901151d34489a160e3cf0ab1fa94,264466.0,1.0,Olivia,0.785,0.539,7.0,-8.23,1.0,0.0505,0.0134,8.61e-06,0.0528,0.721,137.999,4.0,33.0,http://www.billboard.com/charts/hot-100/2001-05-19,43.0,1.0,24.0,15.0,10.0,13301.394,-19.0,0,"1, 2 StepCiara Featuring Missy Elliott",Ciara Featuring Missy Elliott,"1, 2 Step","'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary'",7uKcScNXuO3MWw6LowBjW1,https://p.scdn.co/mp3-preview/ebc79c6e835bd18a744307d51c942a749e3ad2ca?cid=b8d3901151d34489a160e3cf0ab1fa94,203786.0,0.0,Goodies,0.944,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.842,113.046,4.0,75.0,http://www.billboard.com/charts/hot-100/2005-06-11,32.0,1.0,34.0,2.0,33.0,14839.707,2.0,0
89,BizounceOlivia,Olivia,Bizounce,"'dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop'",1eFwJoCJj6FoeUhx07CDys,https://p.scdn.co/mp3-preview/fab72ac648eb64fc987ce72587a2af1bb33f3a2f?cid=b8d3901151d34489a160e3cf0ab1fa94,264466.0,1.0,Olivia,0.785,0.539,7.0,-8.23,1.0,0.0505,0.0134,8.61e-06,0.0528,0.721,137.999,4.0,33.0,http://www.billboard.com/charts/hot-100/2001-05-26,55.0,1.0,43.0,15.0,11.0,13301.394,-12.0,0,"1, 2 StepCiara Featuring Missy Elliott",Ciara Featuring Missy Elliott,"1, 2 Step","'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary'",7uKcScNXuO3MWw6LowBjW1,https://p.scdn.co/mp3-preview/ebc79c6e835bd18a744307d51c942a749e3ad2ca?cid=b8d3901151d34489a160e3cf0ab1fa94,203786.0,0.0,Goodies,0.944,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.842,113.046,4.0,75.0,http://www.billboard.com/charts/hot-100/2005-06-18,36.0,1.0,32.0,2.0,34.0,14839.707,-4.0,0
90,BizounceOlivia,Olivia,Bizounce,"'dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop'",1eFwJoCJj6FoeUhx07CDys,https://p.scdn.co/mp3-preview/fab72ac648eb64fc987ce72587a2af1bb33f3a2f?cid=b8d3901151d34489a160e3cf0ab1fa94,264466.0,1.0,Olivia,0.785,0.539,7.0,-8.23,1.0,0.0505,0.0134,8.61e-06,0.0528,0.721,137.999,4.0,33.0,http://www.billboard.com/charts/hot-100/2001-04-14,15.0,1.0,18.0,15.0,5.0,13301.394,3.0,0,"1, 2 StepCiara Featuring Missy Elliott",Ciara Featuring Missy Elliott,"1, 2 Step","'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary'",7uKcScNXuO3MWw6LowBjW1,https://p.scdn.co/mp3-preview/ebc79c6e835bd18a744307d51c942a749e3ad2ca?cid=b8d3901151d34489a160e3cf0ab1fa94,203786.0,0.0,Goodies,0.944,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.842,113.046,4.0,75.0,http://www.billboard.com/charts/hot-100/2005-06-25,42.0,1.0,36.0,2.0,35.0,14839.707,-6.0,0
91,BizounceOlivia,Olivia,Bizounce,"'dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop'",1eFwJoCJj6FoeUhx07CDys,https://p.scdn.co/mp3-preview/fab72ac648eb64fc987ce72587a2af1bb33f3a2f?cid=b8d3901151d34489a160e3cf0ab1fa94,264466.0,1.0,Olivia,0.785,0.539,7.0,-8.23,1.0,0.0505,0.0134,8.61e-06,0.0528,0.721,137.999,4.0,33.0,http://www.billboard.com/charts/hot-100/2001-04-07,18.0,1.0,86.0,18.0,4.0,13301.394,68.0,0,"1, 2 StepCiara Featuring Missy Elliott",Ciara Featuring Missy Elliott,"1, 2 Step","'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary'",7uKcScNXuO3MWw6LowBjW1,https://p.scdn.co/mp3-preview/ebc79c6e835bd18a744307d51c942a749e3ad2ca?cid=b8d3901151d34489a160e3cf0ab1fa94,203786.0,0.0,Goodies,0.944,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.842,113.046,4.0,75.0,http://www.billboard.com/charts/hot-100/2005-02-26,4.0,1.0,2.0,2.0,18.0,14767.846,-2.0,0
92,BizounceOlivia,Olivia,Bizounce,"'dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop'",1eFwJoCJj6FoeUhx07CDys,https://p.scdn.co/mp3-preview/fab72ac648eb64fc987ce72587a2af1bb33f3a2f?cid=b8d3901151d34489a160e3cf0ab1fa94,264466.0,1.0,Olivia,0.785,0.539,7.0,-8.23,1.0,0.0505,0.0134,8.61e-06,0.0528,0.721,137.999,4.0,33.0,http://www.billboard.com/charts/hot-100/2001-04-28,16.0,1.0,15.0,15.0,7.0,13301.394,-1.0,0,"1, 2 StepCiara Featuring Missy Elliott",Ciara Featuring Missy Elliott,"1, 2 Step","'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary'",7uKcScNXuO3MWw6LowBjW1,https://p.scdn.co/mp3-preview/ebc79c6e835bd18a744307d51c942a749e3ad2ca?cid=b8d3901151d34489a160e3cf0ab1fa94,203786.0,0.0,Goodies,0.944,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.842,113.046,4.0,75.0,http://www.billboard.com/charts/hot-100/2005-03-05,5.0,1.0,4.0,2.0,19.0,14767.846,-1.0,0
93,BizounceOlivia,Olivia,Bizounce,"'dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop'",1eFwJoCJj6FoeUhx07CDys,https://p.scdn.co/mp3-preview/fab72ac648eb64fc987ce72587a2af1bb33f3a2f?cid=b8d3901151d34489a160e3cf0ab1fa94,264466.0,1.0,Olivia,0.785,0.539,7.0,-8.23,1.0,0.0505,0.0134,8.61e-06,0.0528,0.721,137.999,4.0,33.0,http://www.billboard.com/charts/hot-100/2001-05-05,15.0,1.0,16.0,15.0,8.0,13301.394,1.0,0,"1, 2 StepCiara Featuring Missy Elliott",Ciara Featuring Missy Elliott,"1, 2 Step","'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary'",7uKcScNXuO3MWw6LowBjW1,https://p.scdn.co/mp3-preview/ebc79c6e835bd18a744307d51c942a749e3ad2ca?cid=b8d3901151d34489a160e3cf0ab1fa94,203786.0,0.0,Goodies,0.944,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.842,113.046,4.0,75.0,http://www.billboard.com/charts/hot-100/2005-03-12,6.0,1.0,5.0,2.0,20.0,14767.846,-1.0,0
94,BizounceOlivia,Olivia,Bizounce,"'dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop'",1eFwJoCJj6FoeUhx07CDys,https://p.scdn.co/mp3-preview/fab72ac648eb64fc987ce72587a2af1bb33f3a2f?cid=b8d3901151d34489a160e3cf0ab1fa94,264466.0,1.0,Olivia,0.785,0.539,7.0,-8.23,1.0,0.0505,0.0134,8.61e-06,0.0528,0.721,137.999,4.0,33.0,http://www.billboard.com/charts/hot-100/2001-06-02,62.0,1.0,55.0,15.0,12.0,13301.394,-7.0,0,"1, 2 StepCiara Featuring Missy Elliott",Ciara Featuring Missy Elliott,"1, 2 Step","'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary'",7uKcScNXuO3MWw6LowBjW1,https://p.scdn.co/mp3-preview/ebc79c6e835bd18a744307d51c942a749e3ad2ca?cid=b8d3901151d34489a160e3cf0ab1fa94,203786.0,0.0,Goodies,0.944,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.842,113.046,4.0,75.0,http://www.billboard.com/charts/hot-100/2005-07-02,44.0,1.0,42.0,2.0,36.0,14956.291,-2.0,0
95,BizounceOlivia,Olivia,Bizounce,"'dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop'",1eFwJoCJj6FoeUhx07CDys,https://p.scdn.co/mp3-preview/fab72ac648eb64fc987ce72587a2af1bb33f3a2f?cid=b8d3901151d34489a160e3cf0ab1fa94,264466.0,1.0,Olivia,0.785,0.539,7.0,-8.23,1.0,0.0505,0.0134,8.61e-06,0.0528,0.721,137.999,4.0,33.0,http://www.billboard.com/charts/hot-100/2001-06-09,77.0,1.0,62.0,15.0,13.0,13301.394,-15.0,0,"1, 2 StepCiara Featuring Missy Elliott",Ciara Featuring Missy Elliott,"1, 2 Step","'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary'",7uKcScNXuO3MWw6LowBjW1,https://p.scdn.co/mp3-preview/ebc79c6e835bd18a744307d51c942a749e3ad2ca?cid=b8d3901151d34489a160e3cf0ab1fa94,203786.0,0.0,Goodies,0.944,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.842,113.046,4.0,75.0,http://www.billboard.com/charts/hot-100/2005-07-09,43.0,1.0,44.0,2.0,37.0,14956.291,1.0,0
96,BizounceOlivia,Olivia,Bizounce,"'dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop'",1eFwJoCJj6FoeUhx07CDys,https://p.scdn.co/mp3-preview/fab72ac648eb64fc987ce72587a2af1bb33f3a2f?cid=b8d3901151d34489a160e3cf0ab1fa94,264466.0,1.0,Olivia,0.785,0.539,7.0,-8.23,1.0,0.0505,0.0134,8.61e-06,0.0528,0.721,137.999,4.0,33.0,http://www.billboard.com/charts/hot-100/2001-06-16,80.0,1.0,77.0,15.0,14.0,13301.394,-3.0,0,"1, 2 StepCiara Featuring Missy Elliott",Ciara Featuring Missy Elliott,"1, 2 Step","'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary'",7uKcScNXuO3MWw6LowBjW1,https://p.scdn.co/mp3-preview/ebc79c6e835bd18a744307d51c942a749e3ad2ca?cid=b8d3901151d34489a160e3cf0ab1fa94,203786.0,0.0,Goodies,0.944,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.842,113.046,4.0,75.0,http://www.billboard.com/charts/hot-100/2005-07-16,44.0,1.0,43.0,2.0,38.0,14956.291,-1.0,0
97,BootyliciousDestiny's Child,Destiny's Child,Bootylicious,"'dance pop', 'girl group', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary'",31CsLSgn0HdZEVC8Bnnmvr,https://p.scdn.co/mp3-preview/ebd1b6c361b104fbc1f63319193b42c26eb34fca?cid=b8d3901151d34489a160e3cf0ab1fa94,207733.0,0.0,Survivor,0.835,0.833,1.0,-4.364,0.0,0.284,0.00247,0.0,0.171,0.586,103.358,4.0,65.0,http://www.billboard.com/charts/hot-100/2001-06-16,44.0,1.0,66.0,44.0,2.0,13301.394,22.0,0,"1, 2 StepCiara Featuring Missy Elliott",Ciara Featuring Missy Elliott,"1, 2 Step","'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary'",7uKcScNXuO3MWw6LowBjW1,https://p.scdn.co/mp3-preview/ebc79c6e835bd18a744307d51c942a749e3ad2ca?cid=b8d3901151d34489a160e3cf0ab1fa94,203786.0,0.0,Goodies,0.944,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.842,113.046,4.0,75.0,http://www.billboard.com/charts/hot-100/2005-07-23,50.0,1.0,44.0,2.0,39.0,14956.291,-6.0,0
98,BootyliciousDestiny's Child,Destiny's Child,Bootylicious,"'dance pop', 'girl group', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary'",31CsLSgn0HdZEVC8Bnnmvr,https://p.scdn.co/mp3-preview/ebd1b6c361b104fbc1f63319193b42c26eb34fca?cid=b8d3901151d34489a160e3cf0ab1fa94,207733.0,0.0,Survivor,0.835,0.833,1.0,-4.364,0.0,0.284,0.00247,0.0,0.171,0.586,103.358,4.0,65.0,http://www.billboard.com/charts/hot-100/2001-06-23,21.0,1.0,44.0,21.0,3.0,13301.394,23.0,0,100 YearsFive For Fighting,Five For Fighting,100 Years,"'acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'post-grunge'",2lFlveK1y13WWp3vnQtrr3,https://p.scdn.co/mp3-preview/a36e4e082c1dc9e416c80bdf58c21444199e0749?cid=b8d3901151d34489a160e3cf0ab1fa94,244600.0,0.0,The Battle for Everything,0.643,0.569,7.0,-7.459,1.0,0.0276,0.544,2.17e-05,0.178,0.275,120.507,4.0,66.0,http://www.billboard.com/charts/hot-100/2004-04-03,36.0,1.0,34.0,34.0,8.0,14323.017,-2.0,0
99,BootyliciousDestiny's Child,Destiny's Child,Bootylicious,"'dance pop', 'girl group', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary'",31CsLSgn0HdZEVC8Bnnmvr,https://p.scdn.co/mp3-preview/ebd1b6c361b104fbc1f63319193b42c26eb34fca?cid=b8d3901151d34489a160e3cf0ab1fa94,207733.0,0.0,Survivor,0.835,0.833,1.0,-4.364,0.0,0.284,0.00247,0.0,0.171,0.586,103.358,4.0,65.0,http://www.billboard.com/charts/hot-100/2001-08-04,1.0,1.0,7.0,1.0,9.0,13248.142,6.0,0,100 YearsFive For Fighting,Five For Fighting,100 Years,"'acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'post-grunge'",2lFlveK1y13WWp3vnQtrr3,https://p.scdn.co/mp3-preview/a36e4e082c1dc9e416c80bdf58c21444199e0749?cid=b8d3901151d34489a160e3cf0ab1fa94,244600.0,0.0,The Battle for Everything,0.643,0.569,7.0,-7.459,1.0,0.0276,0.544,2.17e-05,0.178,0.275,120.507,4.0,66.0,http://www.billboard.com/charts/hot-100/2004-02-21,61.0,1.0,70.0,61.0,2.0,14212.34,9.0,0
100,BootyliciousDestiny's Child,Destiny's Child,Bootylicious,"'dance pop', 'girl group', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary'",31CsLSgn0HdZEVC8Bnnmvr,https://p.scdn.co/mp3-preview/ebd1b6c361b104fbc1f63319193b42c26eb34fca?cid=b8d3901151d34489a160e3cf0ab1fa94,207733.0,0.0,Survivor,0.835,0.833,1.0,-4.364,0.0,0.284,0.00247,0.0,0.171,0.586,103.358,4.0,65.0,http://www.billboard.com/charts/hot-100/2001-07-14,8.0,1.0,12.0,8.0,6.0,13248.142,4.0,0,100 YearsFive For Fighting,Five For Fighting,100 Years,"'acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'post-grunge'",2lFlveK1y13WWp3vnQtrr3,https://p.scdn.co/mp3-preview/a36e4e082c1dc9e416c80bdf58c21444199e0749?cid=b8d3901151d34489a160e3cf0ab1fa94,244600.0,0.0,The Battle for Everything,0.643,0.569,7.0,-7.459,1.0,0.0276,0.544,2.17e-05,0.178,0.275,120.507,4.0,66.0,http://www.billboard.com/charts/hot-100/2004-02-28,55.0,1.0,61.0,55.0,3.0,14212.34,6.0,0
101,BootyliciousDestiny's Child,Destiny's Child,Bootylicious,"'dance pop', 'girl group', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary'",31CsLSgn0HdZEVC8Bnnmvr,https://p.scdn.co/mp3-preview/ebd1b6c361b104fbc1f63319193b42c26eb34fca?cid=b8d3901151d34489a160e3cf0ab1fa94,207733.0,0.0,Survivor,0.835,0.833,1.0,-4.364,0.0,0.284,0.00247,0.0,0.171,0.586,103.358,4.0,65.0,http://www.billboard.com/charts/hot-100/2001-08-11,1.0,1.0,1.0,1.0,10.0,13248.142,0.0,0,100 YearsFive For Fighting,Five For Fighting,100 Years,"'acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'post-grunge'",2lFlveK1y13WWp3vnQtrr3,https://p.scdn.co/mp3-preview/a36e4e082c1dc9e416c80bdf58c21444199e0749?cid=b8d3901151d34489a160e3cf0ab1fa94,244600.0,0.0,The Battle for Everything,0.643,0.569,7.0,-7.459,1.0,0.0276,0.544,2.17e-05,0.178,0.275,120.507,4.0,66.0,http://www.billboard.com/charts/hot-100/2004-04-10,36.0,1.0,36.0,34.0,9.0,14323.017,0.0,0
102,BootyliciousDestiny's Child,Destiny's Child,Bootylicious,"'dance pop', 'girl group', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary'",31CsLSgn0HdZEVC8Bnnmvr,https://p.scdn.co/mp3-preview/ebd1b6c361b104fbc1f63319193b42c26eb34fca?cid=b8d3901151d34489a160e3cf0ab1fa94,207733.0,0.0,Survivor,0.835,0.833,1.0,-4.364,0.0,0.284,0.00247,0.0,0.171,0.586,103.358,4.0,65.0,http://www.billboard.com/charts/hot-100/2001-08-18,5.0,1.0,1.0,1.0,11.0,13248.142,-4.0,0,100 YearsFive For Fighting,Five For Fighting,100 Years,"'acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'post-grunge'",2lFlveK1y13WWp3vnQtrr3,https://p.scdn.co/mp3-preview/a36e4e082c1dc9e416c80bdf58c21444199e0749?cid=b8d3901151d34489a160e3cf0ab1fa94,244600.0,0.0,The Battle for Everything,0.643,0.569,7.0,-7.459,1.0,0.0276,0.544,2.17e-05,0.178,0.275,120.507,4.0,66.0,http://www.billboard.com/charts/hot-100/2004-04-17,35.0,1.0,36.0,34.0,10.0,14323.017,1.0,0
103,BootyliciousDestiny's Child,Destiny's Child,Bootylicious,"'dance pop', 'girl group', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary'",31CsLSgn0HdZEVC8Bnnmvr,https://p.scdn.co/mp3-preview/ebd1b6c361b104fbc1f63319193b42c26eb34fca?cid=b8d3901151d34489a160e3cf0ab1fa94,207733.0,0.0,Survivor,0.835,0.833,1.0,-4.364,0.0,0.284,0.00247,0.0,0.171,0.586,103.358,4.0,65.0,http://www.billboard.com/charts/hot-100/2001-07-07,12.0,1.0,20.0,12.0,5.0,13248.142,8.0,0,100 YearsFive For Fighting,Five For Fighting,100 Years,"'acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'post-grunge'",2lFlveK1y13WWp3vnQtrr3,https://p.scdn.co/mp3-preview/a36e4e082c1dc9e416c80bdf58c21444199e0749?cid=b8d3901151d34489a160e3cf0ab1fa94,244600.0,0.0,The Battle for Everything,0.643,0.569,7.0,-7.459,1.0,0.0276,0.544,2.17e-05,0.178,0.275,120.507,4.0,66.0,http://www.billboard.com/charts/hot-100/2004-04-24,35.0,1.0,35.0,34.0,11.0,14323.017,0.0,0
104,BootyliciousDestiny's Child,Destiny's Child,Bootylicious,"'dance pop', 'girl group', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary'",31CsLSgn0HdZEVC8Bnnmvr,https://p.scdn.co/mp3-preview/ebd1b6c361b104fbc1f63319193b42c26eb34fca?cid=b8d3901151d34489a160e3cf0ab1fa94,207733.0,0.0,Survivor,0.835,0.833,1.0,-4.364,0.0,0.284,0.00247,0.0,0.171,0.586,103.358,4.0,65.0,http://www.billboard.com/charts/hot-100/2001-07-21,8.0,1.0,8.0,8.0,7.0,13248.142,0.0,0,100 YearsFive For Fighting,Five For Fighting,100 Years,"'acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'post-grunge'",2lFlveK1y13WWp3vnQtrr3,https://p.scdn.co/mp3-preview/a36e4e082c1dc9e416c80bdf58c21444199e0749?cid=b8d3901151d34489a160e3cf0ab1fa94,244600.0,0.0,The Battle for Everything,0.643,0.569,7.0,-7.459,1.0,0.0276,0.544,2.17e-05,0.178,0.275,120.507,4.0,66.0,http://www.billboard.com/charts/hot-100/2004-03-13,46.0,1.0,52.0,46.0,5.0,14212.34,6.0,0
105,BootyliciousDestiny's Child,Destiny's Child,Bootylicious,"'dance pop', 'girl group', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary'",31CsLSgn0HdZEVC8Bnnmvr,https://p.scdn.co/mp3-preview/ebd1b6c361b104fbc1f63319193b42c26eb34fca?cid=b8d3901151d34489a160e3cf0ab1fa94,207733.0,0.0,Survivor,0.835,0.833,1.0,-4.364,0.0,0.284,0.00247,0.0,0.171,0.586,103.358,4.0,65.0,http://www.billboard.com/charts/hot-100/2001-06-30,20.0,1.0,21.0,20.0,4.0,13301.394,1.0,0,100 YearsFive For Fighting,Five For Fighting,100 Years,"'acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'post-grunge'",2lFlveK1y13WWp3vnQtrr3,https://p.scdn.co/mp3-preview/a36e4e082c1dc9e416c80bdf58c21444199e0749?cid=b8d3901151d34489a160e3cf0ab1fa94,244600.0,0.0,The Battle for Everything,0.643,0.569,7.0,-7.459,1.0,0.0276,0.544,2.17e-05,0.178,0.275,120.507,4.0,66.0,http://www.billboard.com/charts/hot-100/2004-03-06,52.0,1.0,55.0,52.0,4.0,14212.34,3.0,0
106,BootyliciousDestiny's Child,Destiny's Child,Bootylicious,"'dance pop', 'girl group', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary'",31CsLSgn0HdZEVC8Bnnmvr,https://p.scdn.co/mp3-preview/ebd1b6c361b104fbc1f63319193b42c26eb34fca?cid=b8d3901151d34489a160e3cf0ab1fa94,207733.0,0.0,Survivor,0.835,0.833,1.0,-4.364,0.0,0.284,0.00247,0.0,0.171,0.586,103.358,4.0,65.0,http://www.billboard.com/charts/hot-100/2001-07-28,7.0,1.0,8.0,7.0,8.0,13248.142,1.0,0,100 YearsFive For Fighting,Five For Fighting,100 Years,"'acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'post-grunge'",2lFlveK1y13WWp3vnQtrr3,https://p.scdn.co/mp3-preview/a36e4e082c1dc9e416c80bdf58c21444199e0749?cid=b8d3901151d34489a160e3cf0ab1fa94,244600.0,0.0,The Battle for Everything,0.643,0.569,7.0,-7.459,1.0,0.0276,0.544,2.17e-05,0.178,0.275,120.507,4.0,66.0,http://www.billboard.com/charts/hot-100/2004-03-27,34.0,1.0,45.0,34.0,7.0,14212.34,11.0,0
107,BootyliciousDestiny's Child,Destiny's Child,Bootylicious,"'dance pop', 'girl group', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary'",31CsLSgn0HdZEVC8Bnnmvr,https://p.scdn.co/mp3-preview/ebd1b6c361b104fbc1f63319193b42c26eb34fca?cid=b8d3901151d34489a160e3cf0ab1fa94,207733.0,0.0,Survivor,0.835,0.833,1.0,-4.364,0.0,0.284,0.00247,0.0,0.171,0.586,103.358,4.0,65.0,http://www.billboard.com/charts/hot-100/2001-08-25,13.0,1.0,5.0,1.0,12.0,13248.142,-8.0,0,100 YearsFive For Fighting,Five For Fighting,100 Years,"'acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'post-grunge'",2lFlveK1y13WWp3vnQtrr3,https://p.scdn.co/mp3-preview/a36e4e082c1dc9e416c80bdf58c21444199e0749?cid=b8d3901151d34489a160e3cf0ab1fa94,244600.0,0.0,The Battle for Everything,0.643,0.569,7.0,-7.459,1.0,0.0276,0.544,2.17e-05,0.178,0.275,120.507,4.0,66.0,http://www.billboard.com/charts/hot-100/2004-03-20,45.0,1.0,46.0,45.0,6.0,14212.34,1.0,0
