index,SongID,Artist,Title,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity,url,Week Position,Instance,Previous Week Position,Peak Position,Weeks on Chart,GDP,rank_gain/loss,recession,SongID,Artist,Title,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity,url,Week Position,Instance,Previous Week Position,Peak Position,Weeks on Chart,GDP,rank_gain/loss,recession
947,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1990-10-06,24.0,1.0,36.0,24.0,4.0,9318.876,12.0,0,All WomanLisa Stansfield,Lisa Stansfield,All Woman,"'british soul', 'dance pop', 'disco', 'new wave pop', 'soft rock'",4ySKy336eck2JSTo52ssnj,https://p.scdn.co/mp3-preview/4ca3421cd8eae0025c9f59e9f396079a407af781?cid=b8d3901151d34489a160e3cf0ab1fa94,317373.0,0.0,Real Love (Deluxe),0.583,0.338,7.0,-13.63,0.0,0.064,0.607,9.86e-06,0.0708,0.378,141.889,4.0,33.0,http://www.billboard.com/charts/hot-100/1992-05-09,65.0,1.0,57.0,56.0,10.0,9643.893,-8.0,0
948,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1990-10-20,12.0,1.0,19.0,12.0,6.0,9318.876,7.0,0,All WomanLisa Stansfield,Lisa Stansfield,All Woman,"'british soul', 'dance pop', 'disco', 'new wave pop', 'soft rock'",4ySKy336eck2JSTo52ssnj,https://p.scdn.co/mp3-preview/4ca3421cd8eae0025c9f59e9f396079a407af781?cid=b8d3901151d34489a160e3cf0ab1fa94,317373.0,0.0,Real Love (Deluxe),0.583,0.338,7.0,-13.63,0.0,0.064,0.607,9.86e-06,0.0708,0.378,141.889,4.0,33.0,http://www.billboard.com/charts/hot-100/1992-04-11,57.0,1.0,63.0,57.0,6.0,9643.893,6.0,0
949,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1990-11-03,3.0,1.0,5.0,3.0,8.0,9318.876,2.0,0,All WomanLisa Stansfield,Lisa Stansfield,All Woman,"'british soul', 'dance pop', 'disco', 'new wave pop', 'soft rock'",4ySKy336eck2JSTo52ssnj,https://p.scdn.co/mp3-preview/4ca3421cd8eae0025c9f59e9f396079a407af781?cid=b8d3901151d34489a160e3cf0ab1fa94,317373.0,0.0,Real Love (Deluxe),0.583,0.338,7.0,-13.63,0.0,0.064,0.607,9.86e-06,0.0708,0.378,141.889,4.0,33.0,http://www.billboard.com/charts/hot-100/1992-03-28,63.0,1.0,69.0,63.0,4.0,9540.444,6.0,0
950,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1990-10-27,5.0,1.0,12.0,5.0,7.0,9318.876,7.0,0,All WomanLisa Stansfield,Lisa Stansfield,All Woman,"'british soul', 'dance pop', 'disco', 'new wave pop', 'soft rock'",4ySKy336eck2JSTo52ssnj,https://p.scdn.co/mp3-preview/4ca3421cd8eae0025c9f59e9f396079a407af781?cid=b8d3901151d34489a160e3cf0ab1fa94,317373.0,0.0,Real Love (Deluxe),0.583,0.338,7.0,-13.63,0.0,0.064,0.607,9.86e-06,0.0708,0.378,141.889,4.0,33.0,http://www.billboard.com/charts/hot-100/1992-04-18,56.0,1.0,57.0,56.0,7.0,9643.893,1.0,0
951,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1990-12-01,2.0,1.0,1.0,1.0,12.0,9318.876,-1.0,0,All WomanLisa Stansfield,Lisa Stansfield,All Woman,"'british soul', 'dance pop', 'disco', 'new wave pop', 'soft rock'",4ySKy336eck2JSTo52ssnj,https://p.scdn.co/mp3-preview/4ca3421cd8eae0025c9f59e9f396079a407af781?cid=b8d3901151d34489a160e3cf0ab1fa94,317373.0,0.0,Real Love (Deluxe),0.583,0.338,7.0,-13.63,0.0,0.064,0.607,9.86e-06,0.0708,0.378,141.889,4.0,33.0,http://www.billboard.com/charts/hot-100/1992-05-16,59.0,1.0,65.0,56.0,11.0,9643.893,6.0,0
952,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1990-11-10,1.0,1.0,3.0,1.0,9.0,9318.876,2.0,0,All WomanLisa Stansfield,Lisa Stansfield,All Woman,"'british soul', 'dance pop', 'disco', 'new wave pop', 'soft rock'",4ySKy336eck2JSTo52ssnj,https://p.scdn.co/mp3-preview/4ca3421cd8eae0025c9f59e9f396079a407af781?cid=b8d3901151d34489a160e3cf0ab1fa94,317373.0,0.0,Real Love (Deluxe),0.583,0.338,7.0,-13.63,0.0,0.064,0.607,9.86e-06,0.0708,0.378,141.889,4.0,33.0,http://www.billboard.com/charts/hot-100/1992-05-23,56.0,1.0,59.0,56.0,12.0,9643.893,3.0,0
953,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1990-11-17,1.0,1.0,1.0,1.0,10.0,9318.876,0.0,0,All WomanLisa Stansfield,Lisa Stansfield,All Woman,"'british soul', 'dance pop', 'disco', 'new wave pop', 'soft rock'",4ySKy336eck2JSTo52ssnj,https://p.scdn.co/mp3-preview/4ca3421cd8eae0025c9f59e9f396079a407af781?cid=b8d3901151d34489a160e3cf0ab1fa94,317373.0,0.0,Real Love (Deluxe),0.583,0.338,7.0,-13.63,0.0,0.064,0.607,9.86e-06,0.0708,0.378,141.889,4.0,33.0,http://www.billboard.com/charts/hot-100/1992-05-30,74.0,1.0,56.0,56.0,13.0,9643.893,-18.0,0
954,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1990-12-29,14.0,1.0,14.0,1.0,16.0,9318.876,0.0,0,All WomanLisa Stansfield,Lisa Stansfield,All Woman,"'british soul', 'dance pop', 'disco', 'new wave pop', 'soft rock'",4ySKy336eck2JSTo52ssnj,https://p.scdn.co/mp3-preview/4ca3421cd8eae0025c9f59e9f396079a407af781?cid=b8d3901151d34489a160e3cf0ab1fa94,317373.0,0.0,Real Love (Deluxe),0.583,0.338,7.0,-13.63,0.0,0.064,0.607,9.86e-06,0.0708,0.378,141.889,4.0,33.0,http://www.billboard.com/charts/hot-100/1992-06-06,77.0,1.0,74.0,56.0,14.0,9643.893,-3.0,0
955,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1990-11-24,1.0,1.0,1.0,1.0,11.0,9318.876,0.0,0,All WomanLisa Stansfield,Lisa Stansfield,All Woman,"'british soul', 'dance pop', 'disco', 'new wave pop', 'soft rock'",4ySKy336eck2JSTo52ssnj,https://p.scdn.co/mp3-preview/4ca3421cd8eae0025c9f59e9f396079a407af781?cid=b8d3901151d34489a160e3cf0ab1fa94,317373.0,0.0,Real Love (Deluxe),0.583,0.338,7.0,-13.63,0.0,0.064,0.607,9.86e-06,0.0708,0.378,141.889,4.0,33.0,http://www.billboard.com/charts/hot-100/1992-06-13,83.0,1.0,77.0,56.0,15.0,9643.893,-6.0,0
956,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1991-02-23,69.0,1.0,58.0,1.0,24.0,9275.276,-11.0,1,All WomanLisa Stansfield,Lisa Stansfield,All Woman,"'british soul', 'dance pop', 'disco', 'new wave pop', 'soft rock'",4ySKy336eck2JSTo52ssnj,https://p.scdn.co/mp3-preview/4ca3421cd8eae0025c9f59e9f396079a407af781?cid=b8d3901151d34489a160e3cf0ab1fa94,317373.0,0.0,Real Love (Deluxe),0.583,0.338,7.0,-13.63,0.0,0.064,0.607,9.86e-06,0.0708,0.378,141.889,4.0,33.0,http://www.billboard.com/charts/hot-100/1992-06-20,79.0,1.0,83.0,56.0,16.0,9643.893,4.0,0
957,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1991-03-02,84.0,1.0,69.0,1.0,25.0,9275.276,-15.0,1,All WomanLisa Stansfield,Lisa Stansfield,All Woman,"'british soul', 'dance pop', 'disco', 'new wave pop', 'soft rock'",4ySKy336eck2JSTo52ssnj,https://p.scdn.co/mp3-preview/4ca3421cd8eae0025c9f59e9f396079a407af781?cid=b8d3901151d34489a160e3cf0ab1fa94,317373.0,0.0,Real Love (Deluxe),0.583,0.338,7.0,-13.63,0.0,0.064,0.607,9.86e-06,0.0708,0.378,141.889,4.0,33.0,http://www.billboard.com/charts/hot-100/1992-06-27,93.0,1.0,79.0,56.0,17.0,9643.893,-14.0,0
958,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1991-03-09,90.0,1.0,84.0,1.0,26.0,9275.276,-6.0,1,All You've GotRTZ,RTZ,All You've Got,,3WPPoxtp863Y3NdyjuT5Vj,https://p.scdn.co/mp3-preview/27ad56dd2011e2d4ebcbce9f432482f26163b7e3?cid=b8d3901151d34489a160e3cf0ab1fa94,244266.0,0.0,Return To Zero,0.684,0.655,9.0,-10.417,1.0,0.0335,0.215,0.0,0.0676,0.682,110.33,4.0,11.0,http://www.billboard.com/charts/hot-100/1992-07-25,87.0,1.0,67.0,56.0,8.0,9739.185,-20.0,0
959,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1990-10-13,19.0,1.0,24.0,19.0,5.0,9318.876,5.0,0,All You've GotRTZ,RTZ,All You've Got,,3WPPoxtp863Y3NdyjuT5Vj,https://p.scdn.co/mp3-preview/27ad56dd2011e2d4ebcbce9f432482f26163b7e3?cid=b8d3901151d34489a160e3cf0ab1fa94,244266.0,0.0,Return To Zero,0.684,0.655,9.0,-10.417,1.0,0.0335,0.215,0.0,0.0676,0.682,110.33,4.0,11.0,http://www.billboard.com/charts/hot-100/1992-06-13,88.0,1.0,97.0,88.0,2.0,9643.893,9.0,0
960,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1991-01-19,25.0,1.0,20.0,1.0,19.0,9275.276,-5.0,1,All You've GotRTZ,RTZ,All You've Got,,3WPPoxtp863Y3NdyjuT5Vj,https://p.scdn.co/mp3-preview/27ad56dd2011e2d4ebcbce9f432482f26163b7e3?cid=b8d3901151d34489a160e3cf0ab1fa94,244266.0,0.0,Return To Zero,0.684,0.655,9.0,-10.417,1.0,0.0335,0.215,0.0,0.0676,0.682,110.33,4.0,11.0,http://www.billboard.com/charts/hot-100/1992-06-20,76.0,1.0,88.0,76.0,3.0,9643.893,12.0,0
961,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1990-12-15,12.0,1.0,5.0,1.0,14.0,9318.876,-7.0,0,All You've GotRTZ,RTZ,All You've Got,,3WPPoxtp863Y3NdyjuT5Vj,https://p.scdn.co/mp3-preview/27ad56dd2011e2d4ebcbce9f432482f26163b7e3?cid=b8d3901151d34489a160e3cf0ab1fa94,244266.0,0.0,Return To Zero,0.684,0.655,9.0,-10.417,1.0,0.0335,0.215,0.0,0.0676,0.682,110.33,4.0,11.0,http://www.billboard.com/charts/hot-100/1992-06-27,65.0,1.0,76.0,65.0,4.0,9643.893,11.0,0
962,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1990-12-22,14.0,1.0,12.0,1.0,15.0,9318.876,-2.0,0,All You've GotRTZ,RTZ,All You've Got,,3WPPoxtp863Y3NdyjuT5Vj,https://p.scdn.co/mp3-preview/27ad56dd2011e2d4ebcbce9f432482f26163b7e3?cid=b8d3901151d34489a160e3cf0ab1fa94,244266.0,0.0,Return To Zero,0.684,0.655,9.0,-10.417,1.0,0.0335,0.215,0.0,0.0676,0.682,110.33,4.0,11.0,http://www.billboard.com/charts/hot-100/1992-07-04,57.0,1.0,65.0,57.0,5.0,9739.185,8.0,0
963,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1991-01-26,32.0,1.0,25.0,1.0,20.0,9275.276,-7.0,1,All You've GotRTZ,RTZ,All You've Got,,3WPPoxtp863Y3NdyjuT5Vj,https://p.scdn.co/mp3-preview/27ad56dd2011e2d4ebcbce9f432482f26163b7e3?cid=b8d3901151d34489a160e3cf0ab1fa94,244266.0,0.0,Return To Zero,0.684,0.655,9.0,-10.417,1.0,0.0335,0.215,0.0,0.0676,0.682,110.33,4.0,11.0,http://www.billboard.com/charts/hot-100/1992-07-11,56.0,1.0,57.0,56.0,6.0,9739.185,1.0,0
964,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1991-02-02,52.0,1.0,32.0,1.0,21.0,9275.276,-20.0,1,All You've GotRTZ,RTZ,All You've Got,,3WPPoxtp863Y3NdyjuT5Vj,https://p.scdn.co/mp3-preview/27ad56dd2011e2d4ebcbce9f432482f26163b7e3?cid=b8d3901151d34489a160e3cf0ab1fa94,244266.0,0.0,Return To Zero,0.684,0.655,9.0,-10.417,1.0,0.0335,0.215,0.0,0.0676,0.682,110.33,4.0,11.0,http://www.billboard.com/charts/hot-100/1992-07-18,67.0,1.0,56.0,56.0,7.0,9739.185,-11.0,0
965,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1991-02-09,51.0,1.0,52.0,1.0,22.0,9275.276,1.0,1,Almost Doesn't CountBrandy,Brandy,Almost Doesn't Count,"'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary'",5ZCv9I8mgChcYkSrLuLSTc,https://p.scdn.co/mp3-preview/105cc987313a718763e63f8941c6dc29312e6fb3?cid=b8d3901151d34489a160e3cf0ab1fa94,218466.0,0.0,Never Say Never,0.682,0.543,0.0,-7.063,0.0,0.0454,0.494,0.0,0.158,0.478,71.582,4.0,50.0,http://www.billboard.com/charts/hot-100/1999-06-12,20.0,1.0,22.0,20.0,8.0,12514.408,2.0,0
966,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1991-02-16,58.0,1.0,51.0,1.0,23.0,9275.276,-7.0,1,Almost Doesn't CountBrandy,Brandy,Almost Doesn't Count,"'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary'",5ZCv9I8mgChcYkSrLuLSTc,https://p.scdn.co/mp3-preview/105cc987313a718763e63f8941c6dc29312e6fb3?cid=b8d3901151d34489a160e3cf0ab1fa94,218466.0,0.0,Never Say Never,0.682,0.543,0.0,-7.063,0.0,0.0454,0.494,0.0,0.158,0.478,71.582,4.0,50.0,http://www.billboard.com/charts/hot-100/1999-05-01,54.0,1.0,90.0,54.0,2.0,12514.408,36.0,0
967,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1991-01-05,19.0,1.0,14.0,1.0,17.0,9275.276,-5.0,1,Almost Doesn't CountBrandy,Brandy,Almost Doesn't Count,"'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary'",5ZCv9I8mgChcYkSrLuLSTc,https://p.scdn.co/mp3-preview/105cc987313a718763e63f8941c6dc29312e6fb3?cid=b8d3901151d34489a160e3cf0ab1fa94,218466.0,0.0,Never Say Never,0.682,0.543,0.0,-7.063,0.0,0.0454,0.494,0.0,0.158,0.478,71.582,4.0,50.0,http://www.billboard.com/charts/hot-100/1999-06-19,16.0,1.0,20.0,16.0,9.0,12514.408,4.0,0
968,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1991-01-12,20.0,1.0,19.0,1.0,18.0,9275.276,-1.0,1,Almost Doesn't CountBrandy,Brandy,Almost Doesn't Count,"'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary'",5ZCv9I8mgChcYkSrLuLSTc,https://p.scdn.co/mp3-preview/105cc987313a718763e63f8941c6dc29312e6fb3?cid=b8d3901151d34489a160e3cf0ab1fa94,218466.0,0.0,Never Say Never,0.682,0.543,0.0,-7.063,0.0,0.0454,0.494,0.0,0.158,0.478,71.582,4.0,50.0,http://www.billboard.com/charts/hot-100/1999-05-08,36.0,1.0,54.0,36.0,3.0,12514.408,18.0,0
969,Love Takes TimeMariah Carey,Mariah Carey,Love Takes Time,"'dance pop', 'pop', 'r&b', 'urban contemporary'",48l7PNpT2fBoT4cdLW6EzP,https://p.scdn.co/mp3-preview/aa286bb6c65e0b95b1f07a98c3fea7df04b299ce?cid=b8d3901151d34489a160e3cf0ab1fa94,229226.0,0.0,Mariah Carey,0.602,0.338,11.0,-12.371,1.0,0.0293,0.727,0.0,0.0849,0.25,126.232,4.0,57.0,http://www.billboard.com/charts/hot-100/1990-12-08,5.0,1.0,2.0,1.0,13.0,9318.876,-3.0,0,Almost Doesn't CountBrandy,Brandy,Almost Doesn't Count,"'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary'",5ZCv9I8mgChcYkSrLuLSTc,https://p.scdn.co/mp3-preview/105cc987313a718763e63f8941c6dc29312e6fb3?cid=b8d3901151d34489a160e3cf0ab1fa94,218466.0,0.0,Never Say Never,0.682,0.543,0.0,-7.063,0.0,0.0454,0.494,0.0,0.158,0.478,71.582,4.0,50.0,http://www.billboard.com/charts/hot-100/1999-05-29,25.0,1.0,25.0,25.0,6.0,12514.408,0.0,0
970,Make You SweatKeith Sweat,Keith Sweat,Make You Sweat,"'dance pop', 'funk', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary'",3iI6xZkQSWGjWx5phFVLn2,https://p.scdn.co/mp3-preview/653a29b5f708f6c13fa79ad6f58db00fe5f13018?cid=b8d3901151d34489a160e3cf0ab1fa94,320506.0,0.0,I'll Give All My Love to You,0.649,0.805,7.0,-10.53,1.0,0.0455,0.0465,3.51e-06,0.123,0.64,104.968,4.0,37.0,http://www.billboard.com/charts/hot-100/1990-10-06,85.0,1.0,71.0,14.0,19.0,9318.876,-14.0,0,Almost Doesn't CountBrandy,Brandy,Almost Doesn't Count,"'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary'",5ZCv9I8mgChcYkSrLuLSTc,https://p.scdn.co/mp3-preview/105cc987313a718763e63f8941c6dc29312e6fb3?cid=b8d3901151d34489a160e3cf0ab1fa94,218466.0,0.0,Never Say Never,0.682,0.543,0.0,-7.063,0.0,0.0454,0.494,0.0,0.158,0.478,71.582,4.0,50.0,http://www.billboard.com/charts/hot-100/1999-06-26,17.0,1.0,16.0,16.0,10.0,12514.408,-1.0,0
