date,track_artist,track_lp,track_new,track_pp,track_rank,track_title,track_weeks,GDP,rank_gain/loss,recession
1971Q1,Santana,4.0,0,4.0,5,Black Magic Woman,11.0,5072.996,-1.0,0
1971Q1,Barbra Streisand,9.0,0,6.0,6,Stoney End,13.0,5072.996,3.0,0
1971Q1,King Floyd,7.0,0,7.0,7,Groove Me,14.0,5072.996,0.0,0
1971Q1,Elton John,11.0,0,8.0,8,Your Song,9.0,5072.996,3.0,0
1971Q1,Lynn Anderson,15.0,0,9.0,9,Rose Garden,9.0,5072.996,6.0,0
1971Q1,Perry Como,12.0,0,10.0,10,It's Impossible,11.0,5072.996,2.0,0
1971Q1,The Partridge Family Starring Shirley Jones Featuring David Cassidy,5.0,0,1.0,11,I Think I Love You,16.0,5072.996,-6.0,0
1971Q1,The Supremes,8.0,0,7.0,12,Stoned Love,12.0,5072.996,-4.0,0
1971Q1,Gladys Knight And The Pips,19.0,0,13.0,13,If I Were Your Woman,9.0,5072.996,6.0,0
1971Q1,The Supremes & Four Tops,14.0,0,14.0,14,River Deep - Mountain High,9.0,5072.996,0.0,0
1971Q1,Stephen Stills,18.0,0,15.0,15,Love The One You're With,7.0,5072.996,3.0,0
1971Q1,Dave Edmunds,31.0,0,16.0,16,I Hear You Knocking,5.0,5072.996,15.0,0
1971Q1,Smokey Robinson & The Miracles,10.0,0,1.0,17,The Tears Of A Clown,15.0,5072.996,-7.0,0
1971Q1,Led Zeppelin,20.0,0,18.0,18,Immigrant Song,10.0,5072.996,2.0,0
1971Q1,Chicago,17.0,0,7.0,19,Does Anybody Really Know What Time It Is?,12.0,5072.996,-2.0,0
1971Q1,Ray Price,16.0,0,11.0,20,For The Good Times,22.0,5072.996,-4.0,0
1971Q1,Diana Ross,26.0,0,21.0,21,Remember Me,5.0,5072.996,5.0,0
1971Q1,Runt,22.0,0,22.0,22,We Gotta Get You A Woman,11.0,5072.996,0.0,0
1971Q1,Rare Earth,24.0,0,23.0,23,Born To Wander,7.0,5072.996,1.0,0
1971Q1,Elvis Presley,25.0,0,24.0,24,I Really Don't Want To Know/There Goes My Everything,5.0,5072.996,1.0,0
1971Q1,Chairman Of The Board,13.0,0,13.0,25,Pay To The Piper,11.0,5072.996,-12.0,0
1971Q1,Edwin Starr,27.0,0,26.0,26,Stop The War Now,6.0,5072.996,1.0,0
1971Q1,Redeye,28.0,0,27.0,27,Games,12.0,5072.996,1.0,0
1971Q1,Three Dog Night,23.0,0,19.0,28,One Man Band,10.0,5072.996,-5.0,0
1971Q1,Van Morrison,21.0,0,9.0,29,Domino,11.0,5072.996,-8.0,0
1971Q1,Judy Collins,34.0,0,30.0,30,Amazing Grace,7.0,5072.996,4.0,0
1971Q1,Nitty Gritty Dirt Band,33.0,0,31.0,31,Mr. Bojangles,10.0,5072.996,2.0,0
1971Q1,Bobby Goldsboro,36.0,0,32.0,32,Watching Scotty Grow,5.0,5072.996,4.0,0
1971Q1,Jerry Reed,35.0,0,33.0,33,Amos Moses,13.0,5072.996,2.0,0
1971Q1,The Osmonds,44.0,0,34.0,34,One Bad Apple,4.0,5072.996,10.0,0
1971Q1,James Brown,38.0,0,35.0,35,"Get Up, Get Into It, Get Involved (Pt. 1)",4.0,5072.996,3.0,0
1971Q1,Gordon Lightfoot,42.0,0,36.0,36,If You Could Read My Mind,5.0,5072.996,6.0,0
1971Q1,Curtis Mayfield,29.0,0,29.0,37,(Don't Worry) If There's A Hell Below We're All Going To Go,10.0,5072.996,-8.0,0
1971Q1,B.J. Thomas,40.0,0,38.0,38,Most Of All,9.0,5072.996,2.0,0
1971Q1,Jackie Moore,46.0,0,39.0,39,"Precious, Precious",8.0,5072.996,7.0,0
1971Q1,Rufus Thomas,41.0,0,40.0,40,(Do The) Push And Pull Part I,6.0,5072.996,1.0,0
1971Q1,Little Sister,45.0,0,41.0,41,Somebody's Watching You,7.0,5072.996,4.0,0
1971Q1,Joe Simon,48.0,0,42.0,42,Your Time To Cry,6.0,5072.996,6.0,0
